id_procedimento;id_plano;observ acoes
251053;12;
251055;12;
251045;12;
251058;12;
251042;12;
2510111;12;
2510112;12;
2510123;12;
251093;12;
251094;12;
251095;12;
251008;12;
251012;12;
271013;12;
10428;12;
261054;12;
10318;12;
11304;12;
251063;12;
251064;12;
10806;12;
10808;12;
10313;12;
10308;12;
10319;12;
10328;12;
10422;12;
10901;12;
11204;12;
11306;12;
261086;12;
261087;12;
261088;12;
261045;12;
261097;12;
251016;12;
10304;12;
10403;12;
10407;12;
10412;12;
10416;12;
10103;12;
10305;12;
10404;12;
10405;12;
10406;12;
10301;12;
11001;12;
251061;12;
251047;12;
251051;12;
251065;12;
251060;12;
251052;12;
251072;12;
251073;12;
251048;12;
251054;12;
251067;12;
251068;12;
251066;12;
251050;12;
251046;12;
251059;12;
251043;12;
251044;12;
251069;12;
2510138;12;
2510109;12;
2510139;12;
2510130;12;
2510128;12;
2510132;12;
2510133;12;
2510113;12;
251076;12;
2510140;12;
2510137;12;
2510134;12;
2510122;12;
271010;12;
271015;12;
10801;12;
11002;12;
11003;12;
10504;12;
251057;12;
251089;12;
261091;12;
261082;12;
251092;12;
251086;12;
251087;12;
2510127;12;
2510103;12;
2510104;12;
2510107;12;
2510105;12;
2510106;12;
2510102;12;
261052;12;
251075;12;
251091;12;
251090;12;
251070;12;
251071;12;
261080;12;
261081;12;
261090;12;
261089;12;
251096;12;
2510142;12;
251097;12;
251098;12;
2510141;12;
251079;12;
251099;12;
2510114;12;
251088;12;
2510100;12;
2510136;12;
251078;12;
251077;12;
2510125;12;
2510124;12;
2510126;12;
251084;12;
251056;12;
2510101;12;
2510108;12;
251085;12;
251011;12;
251014;12;
251013;12;
271014;12;
271016;12;
271003;12;
271011;12;
2510143;12;
261044;12;
10104;12;
10105;12;
20101;12;
20108;12;
10809;12;
20105;12;
20106;12;
10426;12;
10502;12;
10503;12;
10618;12;
10612;12;
10615;12;
10613;12;
10620;12;
10616;12;
10611;12;
10614;12;
10608;12;
10609;12;
10610;12;
10621;12;
10619;12;
10604;12;
10622;12;
10601;12;
10602;12;
10603;12;
10617;12;
10623;12;
10607;12;
10701;12;
10702;12;
10703;12;
10704;12;
10705;12;
10606;12;
10605;12;
10706;12;
20107;12;
10815;12;
10427;12;
261053;12;
271001;12;
271111;12;
271110;12;
271002;12;
271117;12;
271116;12;
271115;12;
271114;12;
271112;12;
221005;12;
221004;13;
221002;13;
221001;13;
10100;13;
10102;13;
211112;13;
99951;13;
221004;14;
221002;14;
221001;14;
221003;14;
251041;14;
251001;14;
251002;14;
211114;14;
211113;14;
10203;14;
10206;14;
10201;14;
10204;14;
10202;14;
10205;14;
10315;14;
10307;14;
10306;14;
10309;14;
10322;14;
10320;14;
10321;14;
10324;14;
10325;14;
10327;14;
10316;14;
10312;14;
10418;14;
10409;14;
10425;14;
10413;14;
10414;14;
10417;14;
10803;14;
10804;14;
10902;14;
10903;14;
10904;14;
11005;14;
11004;14;
11201;14;
11202;14;
11302;14;
11303;14;
11301;14;
11307;14;
20102;14;
20103;14;
20104;14;
99913;14;
251017;14;
251018;14;
251019;14;
251020;14;
251021;14;
251022;14;
251023;14;
251024;14;
251025;14;
251027;14;
251026;14;
251029;14;
251030;14;
251031;14;
251028;14;
251033;14;
251034;14;
251035;14;
251037;14;
251036;14;
251038;14;
251039;14;
251040;14;
251010;14;
10326;14;
10410;14;
10805;14;
10807;14;
10813;14;
11101;14;
11102;14;
271012;14;
271007;14;
10310;14;
10411;14;
251032;14;
251007;14;
99912;14;
10424;14;
11205;14;
2510117;14;
2510118;14;
2510110;14;
2510135;14;
2510121;14;
2510119;14;
2510116;14;
2510115;14;
2510120;14;
10100;14;
10102;14;
211112;14;
10314;14;
10302;14;
10311;14;
10317;14;
10323;14;
10329;14;
10420;14;
10421;14;
10423;14;
10419;14;
251062;14;
251049;14;
10318;14;
11304;14;
251063;14;
251064;14;
91549;14;
10104;14;
10105;14;
20101;14;
20108;14;
99951;14;
221004;15;
221002;15;
221001;15;
221003;15;
251041;15;
251001;15;
251002;15;
211114;15;
211113;15;
10203;15;
10206;15;
10201;15;
10204;15;
10202;15;
10205;15;
10315;15;
10307;15;
10306;15;
10309;15;
10322;15;
10320;15;
10321;15;
10324;15;
10325;15;
10327;15;
10316;15;
10312;15;
10418;15;
10409;15;
10425;15;
10413;15;
10414;15;
10417;15;
10803;15;
10804;15;
10902;15;
10903;15;
10904;15;
11005;15;
11004;15;
11201;15;
11202;15;
11302;15;
11303;15;
11301;15;
11307;15;
20102;15;
20103;15;
20104;15;
99913;15;
251017;15;
251018;15;
251019;15;
251020;15;
251021;15;
251022;15;
251023;15;
251024;15;
251025;15;
251027;15;
251026;15;
251029;15;
251030;15;
251031;15;
251028;15;
251033;15;
251034;15;
251035;15;
251037;15;
251036;15;
251038;15;
251039;15;
251040;15;
251010;15;
10326;15;
10410;15;
10805;15;
10807;15;
10813;15;
11101;15;
11102;15;
271012;15;
271007;15;
10310;15;
10411;15;
251032;15;
251007;15;
99912;15;
10424;15;
11205;15;
2510117;15;
2510118;15;
2510110;15;
2510135;15;
2510121;15;
2510119;15;
2510116;15;
2510115;15;
2510120;15;
10812;15;
10810;15;
10811;15;
94181;15;
10408;15;
10100;15;
10102;15;
211112;15;
10314;15;
10302;15;
10311;15;
10317;15;
10323;15;
10329;15;
10420;15;
10421;15;
10423;15;
10419;15;
251062;15;
251049;15;
10501;15;
10814;15;
11203;15;
261083;15;
261084;15;
261085;15;
261043;15;
261093;15;
271009;15;
251003;15;
11305;15;
261094;15;
261048;15;
261095;15;
261049;15;
261096;15;
261055;15;
261046;15;
261047;15;
261050;15;
261098;15;
251004;15;
10401;15;
10402;15;
10415;15;
271008;15;
271005;15;
271004;15;
271006;15;
251006;15;
251005;15;
251009;15;
251053;15;
251055;15;
251045;15;
251058;15;
251042;15;
2510111;15;
2510112;15;
2510123;15;
251093;15;
251094;15;
251095;15;
251008;15;
251012;15;
271013;15;
10428;15;
261054;15;
99509;15;
99952;15;
10318;15;
11304;15;
251063;15;
251064;15;
91549;15;
10806;15;
10808;15;
10313;15;
10308;15;
10319;15;
10328;15;
10422;15;
10901;15;
11204;15;
11306;15;
261086;15;
261087;15;
261088;15;
261045;15;
261097;15;
251016;15;
10304;15;
10403;15;
10407;15;
10412;15;
10416;15;
10103;15;
10305;15;
10404;15;
10405;15;
10406;15;
10301;15;
11001;15;
251061;15;
251047;15;
251051;15;
251065;15;
251060;15;
251052;15;
251072;15;
251073;15;
251048;15;
251054;15;
251067;15;
251068;15;
251066;15;
251050;15;
251046;15;
251059;15;
251043;15;
251044;15;
251069;15;
2510138;15;
2510109;15;
2510139;15;
2510130;15;
2510128;15;
2510132;15;
2510133;15;
2510113;15;
251076;15;
2510140;15;
2510137;15;
2510134;15;
2510122;15;
271010;15;
271015;15;
10104;15;
10105;15;
20101;15;
20108;15;
10809;15;
20105;15;
20106;15;
10426;15;
10427;15;
221004;16;
221002;16;
221001;16;
221003;16;
251041;16;
251001;16;
251002;16;
211114;16;
211113;16;
10203;16;
10206;16;
10201;16;
10204;16;
10202;16;
10205;16;
10315;16;
10307;16;
10306;16;
10309;16;
10322;16;
10320;16;
10321;16;
10324;16;
10325;16;
10327;16;
10316;16;
10312;16;
10418;16;
10409;16;
10425;16;
10413;16;
10414;16;
10417;16;
10803;16;
10804;16;
10902;16;
10903;16;
10904;16;
11005;16;
11004;16;
11201;16;
11202;16;
11302;16;
11303;16;
11301;16;
11307;16;
20102;16;
20103;16;
20104;16;
99913;16;
251017;16;
251018;16;
251019;16;
251020;16;
251021;16;
251022;16;
251023;16;
251024;16;
251025;16;
251027;16;
251026;16;
251029;16;
251030;16;
251031;16;
251028;16;
251033;16;
251034;16;
251035;16;
251037;16;
251036;16;
251038;16;
251039;16;
251040;16;
251010;16;
10326;16;
10410;16;
10805;16;
10807;16;
10813;16;
11101;16;
11102;16;
271012;16;
271007;16;
10310;16;
10411;16;
251032;16;
251007;16;
99912;16;
10424;16;
11205;16;
2510117;16;
2510118;16;
2510110;16;
2510135;16;
2510121;16;
2510119;16;
2510116;16;
2510115;16;
2510120;16;
10812;16;
10810;16;
10811;16;
94181;16;
10408;16;
10802;16;
10505;16;
10100;16;
10102;16;
211112;16;
10314;16;
10302;16;
10311;16;
10317;16;
10323;16;
10329;16;
10420;16;
10421;16;
10423;16;
10419;16;
251062;16;
251049;16;
10501;16;
10814;16;
11203;16;
261083;16;
261084;16;
261085;16;
261043;16;
261093;16;
271009;16;
251003;16;
11305;16;
261094;16;
261048;16;
261095;16;
261049;16;
261096;16;
261055;16;
261046;16;
261047;16;
261050;16;
261098;16;
251004;16;
10401;16;
10402;16;
10415;16;
271008;16;
271005;16;
271004;16;
271006;16;
251006;16;
251005;16;
251009;16;
251053;16;
251055;16;
251045;16;
251058;16;
251042;16;
2510111;16;
2510112;16;
2510123;16;
251093;16;
251094;16;
251095;16;
251008;16;
251012;16;
271013;16;
10428;16;
261054;16;
99509;16;
99952;16;
10318;16;
11304;16;
251063;16;
251064;16;
91549;16;
10806;16;
10808;16;
10313;16;
10308;16;
10319;16;
10328;16;
10422;16;
10901;16;
11204;16;
11306;16;
261086;16;
261087;16;
261088;16;
261045;16;
261097;16;
251016;16;
10304;16;
10403;16;
10407;16;
10412;16;
10416;16;
10103;16;
10305;16;
10404;16;
10405;16;
10406;16;
10301;16;
11001;16;
251061;16;
251047;16;
251051;16;
251065;16;
251060;16;
251052;16;
251072;16;
251073;16;
251048;16;
251054;16;
251067;16;
251068;16;
251066;16;
251050;16;
251046;16;
251059;16;
251043;16;
251044;16;
251069;16;
2510138;16;
2510109;16;
2510139;16;
2510130;16;
2510128;16;
2510132;16;
2510133;16;
2510113;16;
251076;16;
2510140;16;
2510137;16;
2510134;16;
2510122;16;
271010;16;
271015;16;
10801;16;
11002;16;
11003;16;
10504;16;
251057;16;
251089;16;
261091;16;
261082;16;
251092;16;
251086;16;
251087;16;
2510127;16;
2510103;16;
2510104;16;
2510107;16;
2510105;16;
2510106;16;
2510102;16;
261052;16;
251075;16;
251091;16;
251090;16;
251070;16;
251071;16;
261080;16;
261081;16;
261090;16;
261089;16;
251096;16;
2510142;16;
251097;16;
251098;16;
2510141;16;
251079;16;
251099;16;
2510114;16;
251088;16;
2510100;16;
2510136;16;
251078;16;
251077;16;
2510125;16;
2510124;16;
2510126;16;
251084;16;
251056;16;
2510101;16;
2510108;16;
251085;16;
251011;16;
251014;16;
251013;16;
271014;16;
271016;16;
271003;16;
271011;16;
2510143;16;
261044;16;
10104;16;
10105;16;
20101;16;
20108;16;
10809;16;
20105;16;
20106;16;
10426;16;
10502;16;
10503;16;
10618;16;
10612;16;
10615;16;
10613;16;
10620;16;
10616;16;
10611;16;
10614;16;
10608;16;
10609;16;
10610;16;
10621;16;
10619;16;
10604;16;
10622;16;
10601;16;
10602;16;
10603;16;
10617;16;
10623;16;
10607;16;
10701;16;
10702;16;
10703;16;
10704;16;
10705;16;
10606;16;
10605;16;
10706;16;
20107;16;
10815;16;
99961;16;
10427;16;
261053;16;
271001;16;
271111;16;
271110;16;
271002;16;
271117;16;
271116;16;
271115;16;
271114;16;
271112;16;
221004;17;
221002;17;
221001;17;
221003;17;
251041;17;
251001;17;
251002;17;
10100;17;
99951;17;
221004;18;
221002;18;
221001;18;
221003;18;
251041;18;
251001;18;
251002;18;
211114;18;
211113;18;
10203;18;
10206;18;
10201;18;
10204;18;
10202;18;
10205;18;
10315;18;
10307;18;
10306;18;
10309;18;
10322;18;
10320;18;
10321;18;
10324;18;
10325;18;
10327;18;
10316;18;
10312;18;
10418;18;
10409;18;
10425;18;
10413;18;
10414;18;
10417;18;
10803;18;
10804;18;
10902;18;
10903;18;
10904;18;
11005;18;
11004;18;
11201;18;
11202;18;
11302;18;
11303;18;
11301;18;
11307;18;
20102;18;
20103;18;
20104;18;
99913;18;
251017;18;
251018;18;
251019;18;
251020;18;
251021;18;
251022;18;
251023;18;
251024;18;
251025;18;
251027;18;
251026;18;
251029;18;
251030;18;
251031;18;
251028;18;
251033;18;
251034;18;
251035;18;
251037;18;
251036;18;
251038;18;
251039;18;
251040;18;
251010;18;
10326;18;
10410;18;
10805;18;
10807;18;
10813;18;
11101;18;
11102;18;
271012;18;
271007;18;
10310;18;
10411;18;
251032;18;
251007;18;
99912;18;
10424;18;
11205;18;
2510117;18;
2510118;18;
2510110;18;
2510135;18;
2510121;18;
2510119;18;
2510116;18;
2510115;18;
2510120;18;
10812;18;
10810;18;
10811;18;
94181;18;
10408;18;
10802;18;
10505;18;
10104;18;
10105;18;
20101;18;
20108;18;
10809;18;
99951;18;
221004;19;
221002;19;
221001;19;
221003;19;
251041;19;
251001;19;
251002;19;
211114;19;
211113;19;
10203;19;
10206;19;
10201;19;
10204;19;
10202;19;
10205;19;
10315;19;
10307;19;
10306;19;
10309;19;
10322;19;
10320;19;
10321;19;
10324;19;
10325;19;
10327;19;
10316;19;
10312;19;
10418;19;
10409;19;
10425;19;
10413;19;
10414;19;
10417;19;
10803;19;
10804;19;
10902;19;
10903;19;
10904;19;
11005;19;
11004;19;
11201;19;
11202;19;
11302;19;
11303;19;
11301;19;
11307;19;
20102;19;
20103;19;
20104;19;
99913;19;
251017;19;
251018;19;
251019;19;
251020;19;
251021;19;
251022;19;
251023;19;
251024;19;
251025;19;
251027;19;
251026;19;
251029;19;
251030;19;
251031;19;
251028;19;
251033;19;
251034;19;
251035;19;
251037;19;
251036;19;
251038;19;
251039;19;
251040;19;
251010;19;
10326;19;
10410;19;
10805;19;
10807;19;
10813;19;
11101;19;
11102;19;
271012;19;
271007;19;
10310;19;
10411;19;
251032;19;
251007;19;
99912;19;
10424;19;
11205;19;
2510117;19;
2510118;19;
2510110;19;
2510135;19;
2510121;19;
2510119;19;
2510116;19;
2510115;19;
2510120;19;
10812;19;
10810;19;
10811;19;
94181;19;
10408;19;
10802;19;
10505;19;
10100;19;
10102;19;
211112;19;
10314;19;
10302;19;
10311;19;
10317;19;
10323;19;
10329;19;
10420;19;
10421;19;
10423;19;
10419;19;
251062;19;
251049;19;
10501;19;
10814;19;
11203;19;
261083;19;
261084;19;
261085;19;
261043;19;
261093;19;
271009;19;
251003;19;
11305;19;
261094;19;
261048;19;
261095;19;
261049;19;
261096;19;
261055;19;
261046;19;
261047;19;
261050;19;
261098;19;
251004;19;
10401;19;
10402;19;
10415;19;
271008;19;
271005;19;
271004;19;
271006;19;
251006;19;
251005;19;
251009;19;
251053;19;
251055;19;
251045;19;
251058;19;
251042;19;
2510111;19;
2510112;19;
2510123;19;
251093;19;
251094;19;
251095;19;
251008;19;
251012;19;
271013;19;
10428;19;
261054;19;
99509;19;
99952;19;
10104;19;
10105;19;
20101;19;
20108;19;
10809;19;
20105;19;
20106;19;
10426;19;
221004;20;
221002;20;
221001;20;
221003;20;
251041;20;
251001;20;
251002;20;
211114;20;
211113;20;
10203;20;
10206;20;
10201;20;
10204;20;
10202;20;
10205;20;
10315;20;
10307;20;
10306;20;
10309;20;
10322;20;
10320;20;
10321;20;
10324;20;
10325;20;
10327;20;
10316;20;
10312;20;
10418;20;
10409;20;
10425;20;
10413;20;
10414;20;
10417;20;
10803;20;
10804;20;
10902;20;
10903;20;
10904;20;
11005;20;
11004;20;
11201;20;
11202;20;
11302;20;
11303;20;
11301;20;
11307;20;
20102;20;
20103;20;
20104;20;
99913;20;
251017;20;
251018;20;
251019;20;
251020;20;
251021;20;
251022;20;
251023;20;
251024;20;
251025;20;
251027;20;
251026;20;
251029;20;
251030;20;
251031;20;
251028;20;
251033;20;
251034;20;
251035;20;
251037;20;
251036;20;
251038;20;
251039;20;
251040;20;
251010;20;
10326;20;
10410;20;
10805;20;
10807;20;
10813;20;
11101;20;
11102;20;
271012;20;
271007;20;
10310;20;
10411;20;
251032;20;
251007;20;
99912;20;
10424;20;
11205;20;
2510117;20;
2510118;20;
2510110;20;
2510135;20;
2510121;20;
2510119;20;
2510116;20;
2510115;20;
2510120;20;
10812;20;
10810;20;
10811;20;
94181;20;
10408;20;
10802;20;
10505;20;
10100;20;
10102;20;
211112;20;
10314;20;
10302;20;
10311;20;
10317;20;
10323;20;
10329;20;
10420;20;
10421;20;
10423;20;
10419;20;
251062;20;
251049;20;
10501;20;
10814;20;
11203;20;
261083;20;
261084;20;
261085;20;
261043;20;
261093;20;
271009;20;
251003;20;
11305;20;
261094;20;
261048;20;
261095;20;
261049;20;
261096;20;
261055;20;
261046;20;
261047;20;
261050;20;
261098;20;
251004;20;
10401;20;
10402;20;
10415;20;
271008;20;
271005;20;
271004;20;
271006;20;
251006;20;
251005;20;
251009;20;
251053;20;
251055;20;
251045;20;
251058;20;
251042;20;
2510111;20;
2510112;20;
2510123;20;
251093;20;
251094;20;
251095;20;
251008;20;
251012;20;
271013;20;
10428;20;
261054;20;
99509;20;
99952;20;
10318;20;
11304;20;
251063;20;
251064;20;
91549;20;
10806;20;
10808;20;
10313;20;
10308;20;
10319;20;
10328;20;
10422;20;
10901;20;
11204;20;
11306;20;
261086;20;
261087;20;
261088;20;
261045;20;
261097;20;
251016;20;
10304;20;
10403;20;
10407;20;
10412;20;
10416;20;
10103;20;
10305;20;
10404;20;
10405;20;
10406;20;
10301;20;
11001;20;
251061;20;
251047;20;
251051;20;
251065;20;
251060;20;
251052;20;
251072;20;
251073;20;
251048;20;
251054;20;
251067;20;
251068;20;
251066;20;
251050;20;
251046;20;
251059;20;
251043;20;
251044;20;
251069;20;
2510138;20;
2510109;20;
2510139;20;
2510130;20;
2510128;20;
2510132;20;
2510133;20;
2510113;20;
251076;20;
2510140;20;
2510137;20;
2510134;20;
2510122;20;
271010;20;
271015;20;
10801;20;
11002;20;
11003;20;
10504;20;
251057;20;
251089;20;
261091;20;
261082;20;
251092;20;
251086;20;
251087;20;
2510127;20;
2510103;20;
2510104;20;
2510107;20;
2510105;20;
2510106;20;
2510102;20;
261052;20;
251075;20;
251091;20;
251090;20;
251070;20;
251071;20;
261080;20;
261081;20;
261090;20;
261089;20;
251096;20;
2510142;20;
251097;20;
251098;20;
2510141;20;
251079;20;
251099;20;
2510114;20;
251088;20;
2510100;20;
2510136;20;
251078;20;
251077;20;
2510125;20;
2510124;20;
2510126;20;
251084;20;
251056;20;
2510101;20;
2510108;20;
251085;20;
251011;20;
251014;20;
251013;20;
271014;20;
271016;20;
271003;20;
271011;20;
2510143;20;
261044;20;
99902;20;
20101;20;
20108;20;
10809;20;
20105;20;
20106;20;
10426;20;
10502;20;
10503;20;
10618;20;
10612;20;
10615;20;
10613;20;
10620;20;
10616;20;
10611;20;
10614;20;
10608;20;
10609;20;
10610;20;
10621;20;
10619;20;
10604;20;
10622;20;
10601;20;
10602;20;
10603;20;
10617;20;
10623;20;
10607;20;
10701;20;
10702;20;
10703;20;
10704;20;
10705;20;
10606;20;
10605;20;
10706;20;
20107;20;
10815;20;
99961;20;
251002;21;SOMENTE INTERNADO
251017;21;SOMENTE INTERNADO
251018;21;SOMENTE INTERNADO
251019;21;SOMENTE INTERNADO
251020;21;SOMENTE INTERNADO
251021;21;SOMENTE INTERNADO
251022;21;SOMENTE INTERNADO
251023;21;SOMENTE INTERNADO
251024;21;SOMENTE INTERNADO
251025;21;SOMENTE INTERNADO
251027;21;SOMENTE INTERNADO
251026;21;SOMENTE INTERNADO
251029;21;SOMENTE INTERNADO
251030;21;SOMENTE INTERNADO
251031;21;SOMENTE INTERNADO
251028;21;SOMENTE INTERNADO
251033;21;SOMENTE INTERNADO
251034;21;SOMENTE INTERNADO
251035;21;SOMENTE INTERNADO
251037;21;SOMENTE INTERNADO
251036;21;SOMENTE INTERNADO
251038;21;SOMENTE INTERNADO
251039;21;SOMENTE INTERNADO
251040;21;SOMENTE INTERNADO
251010;21;SOMENTE INTERNADO
251004;21;SOMENTE INTERNADO
251016;21;SOMENTE INTERNADO
221004;21;
221002;21;
221001;21;
221003;21;
251041;21;
251001;21;
211114;21;
211113;21;
10203;21;
10206;21;
10201;21;
10204;21;
10202;21;
10205;21;
10315;21;
10307;21;
10306;21;
10309;21;
10322;21;
10320;21;
10321;21;
10324;21;
10325;21;
10327;21;
10316;21;
10312;21;
10418;21;
10409;21;
10425;21;
10413;21;
10414;21;
10417;21;
10803;21;
10804;21;
10902;21;
10903;21;
10904;21;
11005;21;
11004;21;
11201;21;
11202;21;
11302;21;
11303;21;
11301;21;
11307;21;
20102;21;
20103;21;
20104;21;
99913;21;
10326;21;
10410;21;
10805;21;
10807;21;
10813;21;
11101;21;
11102;21;
271012;21;
271007;21;
10310;21;
10411;21;
251032;21;
251007;21;
99912;21;
10424;21;
11205;21;
2510117;21;
2510118;21;
2510110;21;
2510135;21;
2510121;21;
2510119;21;
2510116;21;
2510115;21;
2510120;21;
10812;21;
10810;21;
10811;21;
94181;21;
10408;21;
10802;21;
10505;21;
10100;21;
10102;21;
211112;21;
10314;21;
10302;21;
10311;21;
10317;21;
10323;21;
10329;21;
10420;21;
10421;21;
10423;21;
10419;21;
251062;21;
251049;21;
10501;21;
10814;21;
11203;21;
261083;21;
261084;21;
261085;21;
261043;21;
261093;21;
271009;21;
251003;21;
11305;21;
261094;21;
261048;21;
261095;21;
261049;21;
261096;21;
261055;21;
261046;21;
261047;21;
261050;21;
261098;21;
10401;21;
10402;21;
10415;21;
271008;21;
271005;21;
271004;21;
271006;21;
251006;21;
251005;21;
251009;21;
251053;21;
251055;21;
251045;21;
251058;21;
251042;21;
2510111;21;
2510112;21;
2510123;21;
251093;21;
251094;21;
251095;21;
251008;21;
251012;21;
271013;21;
10428;21;
261054;21;
99509;21;
99952;21;
10318;21;
11304;21;
251063;21;
251064;21;
91549;21;
10806;21;
10808;21;
10313;21;
10308;21;
10319;21;
10328;21;
10422;21;
10901;21;
11204;21;
11306;21;
261086;21;
261087;21;
261088;21;
261045;21;
261097;21;
10304;21;
10403;21;
10407;21;
10412;21;
10416;21;
10103;21;
10305;21;
10404;21;
10405;21;
10406;21;
10301;21;
11001;21;
251061;21;
251047;21;
251051;21;
251065;21;
251060;21;
251052;21;
251072;21;
251073;21;
251048;21;
251054;21;
251067;21;
251068;21;
251066;21;
251050;21;
251046;21;
251059;21;
251043;21;
251044;21;
251069;21;
2510138;21;
2510109;21;
2510139;21;
2510130;21;
2510128;21;
2510132;21;
2510133;21;
2510113;21;
251076;21;
2510140;21;
2510137;21;
2510134;21;
2510122;21;
271010;21;
271015;21;
10801;21;
11002;21;
11003;21;
10504;21;
251057;21;
251089;21;
261091;21;
261082;21;
251092;21;
251086;21;
251087;21;
2510127;21;
2510103;21;
2510104;21;
2510107;21;
2510105;21;
2510106;21;
2510102;21;
261052;21;
251075;21;
251091;21;
251090;21;
251070;21;
251071;21;
261080;21;
261081;21;
261090;21;
261089;21;
251096;21;
2510142;21;
251097;21;
251098;21;
2510141;21;
251079;21;
251099;21;
2510114;21;
251088;21;
2510100;21;
2510136;21;
251078;21;
251077;21;
2510125;21;
2510124;21;
2510126;21;
251084;21;
251056;21;
2510101;21;
2510108;21;
251085;21;
251011;21;
251014;21;
251013;21;
271014;21;
271016;21;
271003;21;
271011;21;
2510143;21;
261044;21;
99902;21;
10104;21;
10105;21;
99903;21;
99915;21;
99918;21;
